"","V1","insert_date","origin","destination","start_date","end_date","train_type","price","train_class","fare"
"9199",547317,"2019-04-23 06:17:54","BARCELONA","MADRID","2019-05-24 18:00:00","2019-05-24 21:10:00","AVE",102.15,"Turista Plus","Promo"
"9200",533331,"2019-04-23 03:45:05","MADRID","BARCELONA","2019-05-09 21:25:00","2019-05-09 23:55:00","AVE",66.75,"Turista","Promo"
"9201",1965724,"2019-04-15 00:19:56","SEVILLA","MADRID","2019-05-10 12:40:00","2019-05-10 15:23:00","AVE",60.3,"Turista","Promo"
"9202",455804,"2019-04-22 14:09:02","MADRID","VALENCIA","2019-06-14 06:08:00","2019-06-14 12:55:00","REGIONAL",28.35,"Turista","Adulto ida"
"9203",436528,"2019-04-22 10:43:33","SEVILLA","MADRID","2019-04-25 06:10:00","2019-04-25 08:58:00","AV City",52.2,"Turista Plus","Promo"
"9204",1466686,"2019-05-08 04:27:30","MADRID","BARCELONA","2019-06-01 19:30:00","2019-06-01 22:40:00","AVE",58.15,"Turista","Promo"
"9205",626804,"2019-04-23 20:32:39","VALENCIA","MADRID","2019-04-25 17:30:00","2019-04-25 23:58:00","MD-LD",32.4,"Turista con enlace","Promo +"
"9206",1528540,"2019-05-08 23:08:11","MADRID","BARCELONA","2019-05-19 19:00:00","2019-05-19 21:30:00","AVE",120.5,"Turista Plus","Promo"
"9207",1386476,"2019-05-06 17:34:52","PONFERRADA","MADRID","2019-05-16 06:11:00","2019-05-16 10:15:00","ALVIA",33.5,"Turista","Promo"
"9208",823590,"2019-04-26 07:33:37","MADRID","SEVILLA","2019-05-13 11:05:00","2019-05-13 13:41:00","ALVIA",NA,"Turista","Promo"
"9209",906217,"2019-04-27 15:51:34","MADRID","BARCELONA","2019-05-13 19:30:00","2019-05-13 22:40:00","AVE",90.5,"Turista Plus","Promo"
"9210",200248,"2019-04-20 17:44:16","PONFERRADA","MADRID","2019-05-04 13:44:00","2019-05-04 19:21:00","LD",32.9,"Turista con enlace","Promo"
"9211",1908694,"2019-04-14 16:12:11","MADRID","VALENCIA","2019-05-04 19:40:00","2019-05-04 21:29:00","AVE",45.3,"Turista","Promo"
"9212",2276255,"2019-04-16 23:02:41","BARCELONA","MADRID","2019-05-28 16:00:00","2019-05-28 19:10:00","AVE",75.4,"Turista","Promo"
"9213",2481697,"2019-04-18 11:32:17","MADRID","VALENCIA","2019-05-30 09:40:00","2019-05-30 11:24:00","AVE",39.45,"Turista","Promo"
"9214",2375330,"2019-04-17 16:34:57","MADRID","SEVILLA","2019-05-22 20:35:00","2019-05-22 23:15:00","AVE",53.4,"Turista","Promo"
"9215",2249984,"2019-04-16 18:22:06","VALENCIA","MADRID","2019-05-28 07:10:00","2019-05-28 08:51:00","AVE",57.75,"Turista","Promo"
"9216",2544722,"2019-04-18 23:01:40","MADRID","SEVILLA","2019-05-07 15:00:00","2019-05-07 17:21:00","AVE",47.3,"Turista","Promo"
"9217",1599979,"2019-04-11 21:56:57","MADRID","VALENCIA","2019-05-04 10:40:00","2019-05-04 12:20:00","AVE",33.65,"Turista","Promo"
"9218",629928,"2019-04-23 21:16:11","SEVILLA","MADRID","2019-05-08 13:40:00","2019-05-08 16:10:00","AVE",60.3,"Turista","Promo"
"9219",1401301,"2019-05-06 23:43:24","MADRID","BARCELONA","2019-06-18 21:25:00","2019-06-18 23:55:00","AVE",NA,"",""
"9220",137992,"2019-04-20 06:24:49","VALENCIA","MADRID","2019-05-20 17:10:00","2019-05-20 18:50:00","AVE",21.95,"Turista","Promo"
"9221",1635004,"2019-04-12 05:06:58","MADRID","BARCELONA","2019-04-14 06:20:00","2019-04-14 09:29:00","AVE",NA,"Preferente","Promo"
"9222",155441,"2019-04-20 09:34:56","VALENCIA","MADRID","2019-04-20 21:05:00","2019-04-20 23:32:00","INTERCITY",NA,"",""
"9223",2457418,"2019-04-18 07:14:38","MADRID","VALENCIA","2019-05-21 07:40:00","2019-05-21 09:20:00","AVE",57.75,"Turista","Promo"
"9224",44858,"2019-04-19 13:28:07","MADRID","VALENCIA","2019-06-11 12:21:00","2019-06-11 19:04:00","REGIONAL",28.35,"Turista","Adulto ida"
"9225",140623,"2019-04-20 07:02:02","MADRID","SEVILLA","2019-05-12 19:30:00","2019-05-12 22:05:00","AVE",76.3,"Turista","Flexible"
"9226",197825,"2019-04-20 17:19:04","MADRID","VALENCIA","2019-05-10 19:40:00","2019-05-10 21:29:00","AVE",66.55,"Preferente","Promo"
"9227",1108703,"2019-05-01 05:19:56","MADRID","SEVILLA","2019-05-13 13:10:00","2019-05-13 20:51:00","MD-LD",NA,"Turista","Promo"
"9228",801793,"2019-04-25 23:18:43","BARCELONA","MADRID","2019-04-26 19:25:00","2019-04-26 21:55:00","AVE",127.1,"Turista","Flexible"
"9229",175096,"2019-04-20 13:20:04","SEVILLA","MADRID","2019-05-11 07:00:00","2019-05-11 10:02:00","AV City",62.2,"Turista","Flexible"
"9230",478261,"2019-04-22 18:08:27","BARCELONA","MADRID","2019-05-07 20:00:00","2019-05-07 23:10:00","AVE",40.95,"Turista","Promo"
"9231",1409302,"2019-05-07 03:06:31","MADRID","SEVILLA","2019-05-07 16:30:00","2019-05-07 18:51:00","AVE",76.3,"Turista","Flexible"
"9232",1316091,"2019-05-05 07:24:58","MADRID","VALENCIA","2019-05-07 16:55:00","2019-05-07 21:58:00","AVE-LD",NA,"Turista","Flexible"
"9233",877232,"2019-04-27 05:10:52","BARCELONA","MADRID","2019-05-18 16:00:00","2019-05-18 19:10:00","AVE",75.4,"Turista","Promo"
"9234",2001950,"2019-04-15 05:28:44","MADRID","SEVILLA","2019-05-02 15:00:00","2019-05-02 17:21:00","AVE",76.3,"Turista","Flexible"
"9235",1527276,"2019-05-08 23:00:23","MADRID","BARCELONA","2019-06-26 06:30:00","2019-06-26 09:20:00","AVE",68.95,"Preferente","Promo"
"9236",189426,"2019-04-20 16:00:32","MADRID","VALENCIA","2019-04-28 17:48:00","2019-04-28 21:58:00","INTERCITY",36.05,"Turista Plus","Promo"
"9237",1905333,"2019-04-14 15:28:15","MADRID","VALENCIA","2019-05-30 11:10:00","2019-05-30 13:25:00","INTERCITY",29.9,"Turista","Promo"
"9238",361160,"2019-04-21 21:36:50","MADRID","SEVILLA","2019-05-30 18:35:00","2019-05-30 21:08:00","ALVIA",NA,"Turista","Flexible"
"9239",900763,"2019-04-27 13:57:13","MADRID","BARCELONA","2019-06-02 21:25:00","2019-06-02 23:55:00","AVE",102.15,"Turista Plus","Promo"
"9240",2233936,"2019-04-16 15:23:00","MADRID","BARCELONA","2019-05-27 18:30:00","2019-05-27 21:20:00","AVE",69.8,"Turista Plus","Promo"
"9241",17047,"2019-04-19 08:32:22","SEVILLA","MADRID","2019-05-03 11:45:00","2019-05-03 14:17:00","AVE",60.3,"Turista","Promo"
"9242",1506325,"2019-05-08 15:29:57","SEVILLA","MADRID","2019-06-05 06:45:00","2019-06-05 09:15:00","AVE",60.3,"Turista","Promo"
"9243",1886221,"2019-04-14 12:39:47","MADRID","BARCELONA","2019-05-20 09:30:00","2019-05-20 12:34:00","AVE",85.1,"Turista","Promo"
"9244",1635943,"2019-04-12 05:13:40","MADRID","SEVILLA","2019-04-19 08:30:00","2019-04-19 11:14:00","ALVIA",NA,"Turista","Promo"
"9245",2388828,"2019-04-17 19:10:52","MADRID","PONFERRADA","2019-05-07 12:20:00","2019-05-07 18:52:00","LD-MD",34.35,"Turista con enlace","Promo +"
"9246",2375034,"2019-04-17 16:32:14","MADRID","SEVILLA","2019-04-24 13:10:00","2019-04-24 20:51:00","MD-LD",34.35,"Turista con enlace","Promo +"
"9247",311583,"2019-04-21 13:24:31","VALENCIA","MADRID","2019-04-23 07:10:00","2019-04-23 08:51:00","AVE",86.25,"Preferente","Promo"
"9248",2573137,"2019-04-19 04:21:15","VALENCIA","MADRID","2019-04-25 20:15:00","2019-04-25 21:55:00","AVE",39.45,"Turista","Promo"
"9249",2278540,"2019-04-16 23:19:40","MADRID","PONFERRADA","2019-05-07 14:40:00","2019-05-07 18:52:00","AVE-LD",37.45,"Turista con enlace","Promo"
"9250",379687,"2019-04-22 01:00:32","MADRID","SEVILLA","2019-05-30 19:30:00","2019-05-30 22:05:00","AVE",76.3,"Turista","Flexible"
"9251",919060,"2019-04-27 21:20:17","PONFERRADA","MADRID","2019-05-30 06:11:00","2019-05-30 10:15:00","ALVIA",27.9,"Turista","Promo"
"9252",1348055,"2019-05-05 23:11:13","VALENCIA","MADRID","2019-05-22 19:10:00","2019-05-22 20:50:00","AVE",27.8,"Turista","Promo"
"9253",1460690,"2019-05-07 21:31:46","VALENCIA","MADRID","2019-05-11 08:10:00","2019-05-11 12:28:00","INTERCITY",36.05,"Turista Plus","Promo"
"9254",146766,"2019-04-20 08:08:07","BARCELONA","MADRID","2019-05-25 18:00:00","2019-05-25 21:10:00","AVE",58.15,"Turista","Promo"
"9255",1427871,"2019-05-07 09:16:28","BARCELONA","MADRID","2019-06-24 12:50:00","2019-06-24 15:45:00","AVE-TGV",107.7,"Turista","Flexible"
"9256",476047,"2019-04-22 17:40:50","BARCELONA","MADRID","2019-04-29 06:05:00","2019-04-29 09:15:00","AVE",102.15,"Turista Plus","Promo"
"9257",792872,"2019-04-25 19:34:23","SEVILLA","MADRID","2019-05-28 16:45:00","2019-05-28 19:17:00","AVE",76.3,"Turista","Flexible"
"9258",679293,"2019-04-24 06:26:19","SEVILLA","MADRID","2019-05-15 12:18:00","2019-05-15 14:56:00","ALVIA",NA,"Turista","Promo"
"9259",492481,"2019-04-22 20:34:59","MADRID","VALENCIA","2019-04-24 16:45:00","2019-04-24 18:50:00","ALVIA",71,"Turista","Flexible"
"9260",341546,"2019-04-21 18:20:29","SEVILLA","MADRID","2019-05-10 14:58:00","2019-05-10 17:50:00","ALVIA",NA,"Turista","Flexible"
"9261",1341203,"2019-05-05 19:26:22","PONFERRADA","MADRID","2019-05-09 11:44:00","2019-05-09 16:00:00","MD-LD",54.1,"Turista con enlace","Flexible"
"9262",1122807,"2019-05-01 11:21:15","BARCELONA","MADRID","2019-05-13 12:00:00","2019-05-13 15:10:00","AVE",107.7,"Turista","Flexible"
"9263",2341555,"2019-04-17 10:32:52","VALENCIA","MADRID","2019-05-17 09:50:00","2019-05-17 16:58:00","REGIONAL",28.35,"Turista","Adulto ida"
"9264",1743304,"2019-04-13 07:06:22","MADRID","BARCELONA","2019-05-01 08:30:00","2019-05-01 11:15:00","AVE",NA,"Turista","Flexible"
"9265",738118,"2019-04-24 23:14:48","MADRID","BARCELONA","2019-05-04 18:30:00","2019-05-04 21:20:00","AVE",75.4,"Turista","Promo"
"9266",283165,"2019-04-21 08:46:47","MADRID","SEVILLA","2019-05-10 19:30:00","2019-05-10 22:05:00","AVE",128.5,"Preferente","Flexible"
"9267",2416048,"2019-04-17 23:44:57","MADRID","BARCELONA","2019-05-12 17:00:00","2019-05-12 19:30:00","AVE",100.4,"Turista","Promo"
"9268",427827,"2019-04-22 09:14:52","SEVILLA","MADRID","2019-05-18 10:45:00","2019-05-18 13:17:00","AVE",60.3,"Turista","Promo"
"9269",275793,"2019-04-21 07:46:30","MADRID","VALENCIA","2019-05-28 10:40:00","2019-05-28 12:20:00","AVE",21.95,"Turista","Promo"
"9270",1381520,"2019-05-06 15:27:48","PONFERRADA","MADRID","2019-05-13 06:11:00","2019-05-13 11:57:00","LD",NA,"Turista","Flexible"
"9271",380625,"2019-04-22 01:09:54","MADRID","BARCELONA","2019-04-28 19:30:00","2019-04-28 22:40:00","AVE",107.7,"Turista","Flexible"
"9272",1742146,"2019-04-13 06:29:56","MADRID","VALENCIA","2019-04-23 06:08:00","2019-04-23 12:55:00","REGIONAL",NA,"Turista","Adulto ida"
"9273",1065575,"2019-04-30 09:45:08","MADRID","BARCELONA","2019-05-16 06:10:00","2019-05-16 08:40:00","AVE",66.75,"Turista","Promo"
"9274",728837,"2019-04-24 19:34:40","MADRID","BARCELONA","2019-05-07 18:30:00","2019-05-07 21:20:00","AVE",66.75,"Turista","Promo"
"9275",924879,"2019-04-27 23:47:14","SEVILLA","MADRID","2019-05-10 18:45:00","2019-05-10 21:17:00","AVE",76.3,"Turista","Flexible"
"9276",1968160,"2019-04-15 00:30:40","MADRID","BARCELONA","2019-05-11 15:30:00","2019-05-11 18:40:00","AVE",58.15,"Turista","Promo"
"9277",1044702,"2019-04-30 01:16:43","MADRID","SEVILLA","2019-04-30 15:00:00","2019-04-30 17:21:00","AVE",NA,"Turista","Flexible"
"9278",1244881,"2019-05-03 19:46:42","BARCELONA","MADRID","2019-05-12 08:00:00","2019-05-12 11:10:00","AVE",66.75,"Turista","Promo"
"9279",760445,"2019-04-25 07:25:35","VALENCIA","MADRID","2019-05-06 20:15:00","2019-05-06 21:55:00","AVE",27.8,"Turista","Promo"
"9280",1928805,"2019-04-14 19:07:23","MADRID","SEVILLA","2019-05-24 17:00:00","2019-05-24 19:38:00","AVE",NA,"Turista","Flexible"
"9281",292270,"2019-04-21 10:16:14","BARCELONA","MADRID","2019-06-01 10:00:00","2019-06-01 13:10:00","AVE",85.1,"Turista","Promo"
"9282",437515,"2019-04-22 11:03:39","MADRID","VALENCIA","2019-05-26 08:40:00","2019-05-26 10:33:00","AVE",21.95,"Turista","Promo"
"9283",1211437,"2019-05-03 05:04:31","MADRID","BARCELONA","2019-05-06 09:30:00","2019-05-06 12:34:00","AVE",NA,"Turista","Promo"
"9284",1058336,"2019-04-30 07:18:56","MADRID","SEVILLA","2019-05-25 12:00:00","2019-05-25 14:32:00","AVE",76.3,"Turista","Flexible"
"9285",2462398,"2019-04-18 08:14:52","MADRID","BARCELONA","2019-04-30 07:30:00","2019-04-30 10:40:00","AVE",75.4,"Turista","Promo"
"9286",2070602,"2019-04-15 14:23:14","MADRID","SEVILLA","2019-05-13 11:00:00","2019-05-13 13:32:00","AVE",60.3,"Turista","Promo"
"9287",2173837,"2019-04-16 06:00:30","MADRID","SEVILLA","2019-04-24 13:10:00","2019-04-24 20:51:00","MD-LD",34.35,"Turista con enlace","Promo +"
"9288",257030,"2019-04-21 05:17:35","MADRID","BARCELONA","2019-05-13 13:25:00","2019-05-13 16:24:00","AVE-TGV",75.4,"Turista","Promo"
"9289",2084660,"2019-04-15 16:19:10","BARCELONA","MADRID","2019-05-28 07:05:00","2019-05-28 09:50:00","AVE",68.95,"Preferente","Promo"
"9290",1723230,"2019-04-13 02:26:20","MADRID","BARCELONA","2019-05-08 16:00:00","2019-05-08 18:30:00","AVE",NA,"Turista","Promo"
"9291",1469830,"2019-05-08 04:53:43","VALENCIA","MADRID","2019-05-31 14:10:00","2019-05-31 15:48:00","AVE",51.15,"Turista","Promo"
"9292",1064751,"2019-04-30 09:33:55","MADRID","SEVILLA","2019-05-12 19:30:00","2019-05-12 22:05:00","AVE",76.3,"Turista","Flexible"
"9293",1304180,"2019-05-05 01:49:41","PONFERRADA","MADRID","2019-05-29 11:28:00","2019-05-29 16:00:00","LD",42.75,"Turista con enlace","Promo +"
"9294",635099,"2019-04-23 22:16:31","VALENCIA","MADRID","2019-05-29 17:30:00","2019-05-29 23:58:00","MD-LD",28.1,"Turista con enlace","Promo +"
"9295",1811120,"2019-04-13 22:00:31","MADRID","BARCELONA","2019-04-16 21:25:00","2019-04-16 23:55:00","AVE",49.55,"Turista","Promo"
"9296",787583,"2019-04-25 17:28:40","PONFERRADA","MADRID","2019-05-10 13:44:00","2019-05-10 19:21:00","LD",NA,"Turista con enlace","Promo +"
"9297",451995,"2019-04-22 13:24:52","SEVILLA","MADRID","2019-05-08 10:45:00","2019-05-08 13:17:00","AVE",76.3,"Turista","Flexible"
"9298",177646,"2019-04-20 13:39:44","VALENCIA","MADRID","2019-05-09 17:10:00","2019-05-09 18:50:00","AVE",66.55,"Preferente","Promo"
"9299",1141143,"2019-05-01 19:17:50","SEVILLA","MADRID","2019-05-18 07:00:00","2019-05-18 10:02:00","AV City",49.15,"Turista","Promo"
"9300",1423277,"2019-05-07 07:19:59","BARCELONA","MADRID","2019-05-22 14:00:00","2019-05-22 17:10:00","AVE",75.4,"Turista","Promo"
"9301",1872016,"2019-04-14 12:01:18","MADRID","BARCELONA","2019-04-30 21:25:00","2019-04-30 23:55:00","AVE",80.15,"Turista Plus","Promo"
"9302",1435164,"2019-05-07 11:41:36","MADRID","SEVILLA","2019-05-19 09:00:00","2019-05-19 11:38:00","AVE",76.3,"Turista","Flexible"
"9303",1584017,"2019-05-09 17:01:21","MADRID","SEVILLA","2019-07-01 09:45:00","2019-07-01 12:27:00","INTERCITY",62.2,"Turista","Flexible"
"9304",1672,"2019-04-19 05:46:36","MADRID","VALENCIA","2019-05-05 10:40:00","2019-05-05 12:20:00","AVE",39.45,"Turista","Promo"
"9305",1199277,"2019-05-02 23:04:19","MADRID","SEVILLA","2019-05-26 16:30:00","2019-05-26 18:51:00","AVE",60.3,"Turista","Promo"
"9306",1315767,"2019-05-05 07:21:38","MADRID","VALENCIA","2019-06-24 16:05:00","2019-06-24 22:47:00","REGIONAL",28.35,"Turista","Adulto ida"
"9307",93524,"2019-04-19 22:25:39","BARCELONA","MADRID","2019-04-26 09:03:00","2019-04-26 18:07:00","R. EXPRES",43.25,"Turista","Adulto ida"
"9308",328844,"2019-04-21 16:19:20","VALENCIA","MADRID","2019-05-26 15:10:00","2019-05-26 17:03:00","AVE",45.3,"Turista","Promo"
"9309",987111,"2019-04-29 01:05:37","MADRID","VALENCIA","2019-05-16 19:40:00","2019-05-16 21:29:00","AVE",51.15,"Turista","Promo"
"9310",1409563,"2019-05-07 03:12:47","BARCELONA","MADRID","2019-06-20 08:00:00","2019-06-20 11:10:00","AVE",85.1,"Turista","Promo"
"9311",447028,"2019-04-22 12:37:10","MADRID","SEVILLA","2019-05-07 09:00:00","2019-05-07 11:38:00","AVE",76.3,"Turista","Flexible"
"9312",562754,"2019-04-23 09:09:59","MADRID","PONFERRADA","2019-05-21 17:30:00","2019-05-21 21:33:00","ALVIA",33.5,"Turista","Promo"
"9313",854232,"2019-04-26 19:32:07","MADRID","SEVILLA","2019-05-31 13:00:00","2019-05-31 15:40:00","AVE",60.3,"Turista","Promo"
"9314",218422,"2019-04-20 21:16:41","BARCELONA","MADRID","2019-05-13 08:00:00","2019-05-13 11:10:00","AVE",85.1,"Turista","Promo"
"9315",2445589,"2019-04-18 05:11:23","SEVILLA","MADRID","2019-05-04 21:00:00","2019-05-04 23:52:00","AV City",62.2,"Turista","Flexible"
"9316",2407522,"2019-04-17 22:25:24","MADRID","PONFERRADA","2019-05-13 14:40:00","2019-05-13 18:52:00","AVE-LD",37.45,"Turista con enlace","Promo"
"9317",1144332,"2019-05-01 21:05:20","SEVILLA","MADRID","2019-05-10 19:45:00","2019-05-10 22:17:00","AVE",60.3,"Turista","Promo"
"9318",2437423,"2019-04-18 03:51:57","MADRID","SEVILLA","2019-05-06 18:00:00","2019-05-06 20:32:00","AVE",47.3,"Turista","Promo"
"9319",792777,"2019-04-25 19:31:11","SEVILLA","MADRID","2019-06-01 07:00:00","2019-06-01 10:02:00","AV City",58.95,"Turista Plus","Promo"
"9320",1470158,"2019-05-08 04:57:48","PONFERRADA","MADRID","2019-05-12 15:00:00","2019-05-12 19:42:00","MD-AVE",38.7,"Turista con enlace","Promo +"
"9321",353826,"2019-04-21 20:22:48","MADRID","SEVILLA","2019-05-29 15:00:00","2019-05-29 17:21:00","AVE",60.3,"Turista","Promo"
"9322",957433,"2019-04-28 13:08:37","MADRID","BARCELONA","2019-05-02 17:30:00","2019-05-02 20:40:00","AVE",80.15,"Turista Plus","Promo"
"9323",899940,"2019-04-27 13:48:58","PONFERRADA","MADRID","2019-05-25 13:44:00","2019-05-25 19:21:00","LD",47,"Turista con enlace","Flexible"
"9324",1754603,"2019-04-13 09:19:16","MADRID","VALENCIA","2019-05-31 09:40:00","2019-05-31 11:24:00","AVE",NA,"Turista","Promo"
"9325",214832,"2019-04-20 20:32:16","PONFERRADA","MADRID","2019-05-12 13:44:00","2019-05-12 19:21:00","LD",NA,"Turista con enlace","Flexible"
"9326",122409,"2019-04-20 03:38:35","BARCELONA","MADRID","2019-05-11 06:05:00","2019-05-11 09:15:00","AVE",75.4,"Turista","Promo"
"9327",93377,"2019-04-19 22:23:17","BARCELONA","MADRID","2019-05-28 17:25:00","2019-05-28 19:55:00","AVE",115.65,"Preferente","Promo"
"9328",410651,"2019-04-22 06:14:14","VALENCIA","MADRID","2019-05-20 16:15:00","2019-05-20 17:55:00","AVE",33.65,"Turista","Promo"
"9329",1286497,"2019-05-04 15:47:38","BARCELONA","MADRID","2019-05-10 11:00:00","2019-05-10 13:45:00","AVE",75.4,"Turista","Promo"
"9330",2060514,"2019-04-15 13:07:28","MADRID","BARCELONA","2019-05-20 07:20:00","2019-05-20 09:50:00","AVE",100.4,"Turista","Promo"
"9331",600972,"2019-04-23 16:03:37","MADRID","SEVILLA","2019-05-04 08:30:00","2019-05-04 11:14:00","ALVIA",NA,"Turista","Flexible"
"9332",2502871,"2019-04-18 15:20:41","MADRID","SEVILLA","2019-05-19 18:35:00","2019-05-19 21:08:00","ALVIA",NA,"Preferente","Promo"
"9333",409901,"2019-04-22 06:09:22","BARCELONA","MADRID","2019-05-13 17:00:00","2019-05-13 19:45:00","AVE",107.7,"Turista","Flexible"
"9334",2557283,"2019-04-19 01:23:21","BARCELONA","MADRID","2019-04-19 06:05:00","2019-04-19 09:15:00","AVE",98,"Preferente","Promo"
"9335",2239089,"2019-04-16 16:19:10","BARCELONA","MADRID","2019-05-10 19:00:00","2019-05-10 22:00:00","AVE",102.15,"Turista Plus","Promo"
"9336",2379593,"2019-04-17 17:23:55","VALENCIA","MADRID","2019-05-22 06:20:00","2019-05-22 10:36:00","INTERCITY",17.15,"Turista","Promo"
"9337",1367917,"2019-05-06 09:16:39","BARCELONA","MADRID","2019-05-31 06:05:00","2019-05-31 09:15:00","AVE",58.15,"Turista","Promo"
"9338",841819,"2019-04-26 15:12:30","VALENCIA","MADRID","2019-05-01 12:40:00","2019-05-01 14:20:00","AVE",33.65,"Turista","Promo"
"9339",43481,"2019-04-19 13:18:39","VALENCIA","MADRID","2019-04-22 09:00:00","2019-04-22 11:33:00","ALVIA",92.3,"Preferente","Flexible"
"9340",175294,"2019-04-20 13:21:08","SEVILLA","MADRID","2019-05-03 18:45:00","2019-05-03 21:17:00","AVE",53.4,"Turista","Promo"
"9341",99148,"2019-04-19 23:27:30","VALENCIA","MADRID","2019-05-16 09:00:00","2019-05-16 11:33:00","ALVIA",35.5,"Turista","Promo"
"9342",21499,"2019-04-19 09:19:25","PONFERRADA","MADRID","2019-04-24 02:36:00","2019-04-24 09:31:00","TRENHOTEL",NA,"Turista","Promo"
"9343",1596906,"2019-05-09 21:17:30","BARCELONA","MADRID","2019-06-17 13:25:00","2019-06-17 16:10:00","AVE",66.75,"Turista","Promo"
"9344",2199766,"2019-04-16 09:30:26","VALENCIA","MADRID","2019-04-26 08:00:00","2019-04-26 09:47:00","AVE",NA,"Turista","Promo"
"9345",894638,"2019-04-27 11:27:11","VALENCIA","MADRID","2019-04-29 19:10:00","2019-04-29 20:50:00","AVE",51.15,"Turista","Promo"
"9346",1732958,"2019-04-13 04:29:19","MADRID","VALENCIA","2019-04-22 15:10:00","2019-04-22 16:52:00","AVE",NA,"Turista","Promo"
"9347",28227,"2019-04-19 10:32:19","BARCELONA","MADRID","2019-06-01 10:00:00","2019-06-01 13:10:00","AVE",85.1,"Turista","Promo"
"9348",450501,"2019-04-22 13:17:45","BARCELONA","MADRID","2019-06-01 19:00:00","2019-06-01 22:00:00","AVE",58.15,"Turista","Promo"
"9349",1458080,"2019-05-07 21:06:07","MADRID","SEVILLA","2019-05-18 08:30:00","2019-05-18 11:14:00","ALVIA",NA,"Turista","Flexible"
"9350",2148915,"2019-04-16 02:07:19","VALENCIA","MADRID","2019-05-14 08:00:00","2019-05-14 09:47:00","AVE",33.65,"Turista","Promo"
"9351",2344480,"2019-04-17 11:10:53","PONFERRADA","MADRID","2019-04-19 11:44:00","2019-04-19 16:00:00","MD-LD",54.1,"Turista con enlace","Flexible"
"9352",1914188,"2019-04-14 17:01:56","MADRID","SEVILLA","2019-05-09 12:00:00","2019-05-09 14:32:00","AVE",60.3,"Turista","Promo"
"9353",1883140,"2019-04-14 12:24:14","PONFERRADA","MADRID","2019-04-27 11:28:00","2019-04-27 16:00:00","LD",39.9,"Turista con enlace","Promo"
"9354",1981165,"2019-04-15 02:30:50","BARCELONA","MADRID","2019-05-27 17:00:00","2019-05-27 19:45:00","AVE",107.7,"Turista","Flexible"
"9355",2372287,"2019-04-17 16:04:36","BARCELONA","MADRID","2019-05-13 17:00:00","2019-05-13 19:45:00","AVE",107.7,"Turista","Flexible"
"9356",341343,"2019-04-21 18:19:34","SEVILLA","MADRID","2019-05-19 08:45:00","2019-05-19 21:10:00","MD",52.5,"Turista con enlace","Flexible"
"9357",2110172,"2019-04-15 20:14:40","MADRID","SEVILLA","2019-05-23 11:00:00","2019-05-23 13:32:00","AVE",53.4,"Turista","Promo"
"9358",608409,"2019-04-23 17:23:30","MADRID","VALENCIA","2019-04-26 09:40:00","2019-04-26 11:24:00","AVE",51.15,"Turista","Promo"
